# source, target, weight, time
47,1761,1,1266536435
47,2813,1,1266192000
47,1716,1,1266192000
47,1908,1,1266192000
47,3366,1,1266192000
47,259,1,1266192000
47,2454,1,1267063264
47,2138,1,1266192000
47,907,1,1266192000
47,6704,1,1266192000
47,17317,1,1266192000
47,73,1,1266192000
47,623,1,1266192000
47,52,1,1266192000
47,8838,1,1266192000
47,32722,1,1266192000
47,16387,1,1266192000
47,1051,1,1266192000
47,1260,1,1266230002
47,8654,1,1266192000
47,1264,1,1267063261
47,912,1,1267238971
47,1417,1,1266192000
47,26615,1,1266192000
47,4970,1,1267439318
47,2910,1,1266192000
47,4054,1,1266192000
47,311,1,1266192000
47,4820,1,1266192000
47,589,1,1267347395
47,8654,1,1266192000
47,932,1,1267063260
47,220,1,1266192000
47,8286,1,1266192000
47,2793,1,1266192000
47,337,1,1266192000
47,414,1,1266192000
47,3820,1,1266192000
47,271,1,1266192000
47,17317,1,1266192000
47,6592,1,1267008110
47,3252,1,1266192000
47,29948,1,1266192000
47,1207,1,1266192000
47,6758,1,1266192000
47,4473,1,1266192000
47,778,1,1266192000
47,8025,1,1266268717
47,8654,1,1266192000
47,368,1,1266192000
47,985,1,1266192000
47,4970,1,1267242763
47,23340,1,1266212020
47,1191,1,1266192000
47,8456,1,1266536419
47,442,1,1266192000
47,844,1,1266192000
47,168,1,1266192000
47,5152,1,1266192000
47,29825,1,1266192000
47,9709,1,1266192000
47,882,1,1266192000
47,1396,1,1266192000
47,2165,1,1266192000
47,3060,1,1266192000
47,2272,1,1266192000
47,9165,1,1267597022
47,11372,1,1266192000
47,100,1,1266192000
47,15491,1,1266192000
47,1980,1,1266192000
47,11618,1,1266192000
47,15342,1,1266192000
47,8234,1,1266192000
47,5192,1,1266192000
47,26077,1,1266192000
47,159,1,1266307194
48,757,1,1266192000
48,7000,1,1266192000
48,8490,1,1267197611
48,4991,1,1266246286
48,11939,1,1266192000
48,2297,1,1267168409
48,18378,1,1266268671
48,20086,1,1266192000
48,3135,1,1267681307
48,22194,1,1266192000
48,19828,1,1266192000
48,7000,1,1266192000
48,3134,1,1266192000
48,24376,1,1266192000
48,25150,1,1266192000
48,25680,1,1266307200
48,22910,1,1266192000
48,14857,1,1266192000
48,27909,1,1266192000
48,29181,1,1266192000
48,17993,1,1266192000
48,30023,1,1266192000
48,4945,1,1266192000
48,3405,1,1266192000
48,17715,1,1266268720
48,12718,1,1266192000
48,9377,1,1266246320
48,757,1,1266192000
48,32016,1,1267473894
48,19438,1,1266268607
48,33263,1,1266192000
48,33331,1,1266192000
48,17025,1,1266192000
48,14830,1,1266268759
48,33885,1,1266192000
48,34009,1,1266192000
48,30667,1,1266192000
48,3134,1,1266192000
49,25,1,1266199228
49,68,1,1266263816
49,1080,1,1266192000
49,1103,1,1266199293
49,163,1,1266204613
49,2561,1,1267629866
49,298,1,1266339149
49,82,1,1266200454
49,373,1,1267772769
49,697,1,1266339245
49,1105,1,1266204602
49,143,1,1266484306
49,173,1,1267784894
49,3332,1,1266204447
49,1498,1,1266195247
49,271,1,1266204609
49,1260,1,1266361335
49,508,1,1266204613
49,54,1,1266195263
49,1519,1,1266576160
49,6519,1,1266192000
49,985,1,1266278400
49,543,1,1266231120
49,315,1,1266379235
49,17,1,1266199204
49,192,1,1266192000
49,8197,1,1268134716
49,8257,1,1266213553
49,5936,1,1268090184
49,259,1,1267402219
49,182,1,1266199202
49,1384,1,1266218718
49,375,1,1266323986
49,794,1,1266213975
49,621,1,1266205728
49,9506,1,1266192000
49,9566,1,1266192000
49,4067,1,1266431796
49,15,1,1266626320
49,104,1,1266577009
49,479,1,1266204620
49,203,1,1266194870
49,423,1,1266447785
49,125,1,1266198226
49,242,1,1266194388
49,1498,1,1266194639
49,957,1,1266192052
49,654,1,1267547475
49,738,1,1266204616
49,1163,1,1267069092
49,687,1,1267128285
49,601,1,1266192000
49,907,1,1266204450
49,794,1,1266384095
49,2106,1,1266361331
49,847,1,1267154344
49,10,1,1266192066
49,3876,1,1266218718
49,41,1,1266206356
49,12281,1,1266205734
49,169,1,1266397562
49,1031,1,1266205732
49,15374,1,1266192000
49,249,1,1266680997
49,3417,1,1266204617
49,260,1,1266881312
49,799,1,1266205726
49,1080,1,1266192000
49,268,1,1266575612
49,159,1,1266192554
49,770,1,1266330445
49,883,1,1266577009
49,337,1,1266200740
49,2185,1,1266204600
49,260,1,1266881312
49,331,1,1266305066
49,957,1,1266577009
49,3626,1,1266202755
49,206,1,1266204447
49,15852,1,1266192000
49,2004,1,1266192000
49,1063,1,1266390243
49,247,1,1266204450
49,822,1,1266200702
49,927,1,1266199204
49,176,1,1266192051
49,19538,1,1266192000
49,2250,1,1266205732
49,231,1,1266192799
49,2919,1,1266192000
49,103,1,1266241492
49,1524,1,1266215938
49,4,1,1266222186
49,9275,1,1266192000
49,2833,1,1266205727
49,312,1,1266203167
49,535,1,1266401581
49,2987,1,1267069788
49,100,1,1266200683
49,293,1,1266256483
49,21047,1,1266192000
49,318,1,1266219248
49,809,1,1266192180
49,63,1,1266193991
49,588,1,1266278401
49,172,1,1266193098
49,453,1,1266212510
49,220,1,1266193254
49,308,1,1266200653
49,323,1,1266889238
49,22487,1,1266192000
49,1135,1,1266204608
49,22621,1,1266192000
49,333,1,1267130731
49,22684,1,1266192000
49,183,1,1266577009
49,1596,1,1266204625
49,1636,1,1266200701
49,19,1,1266246221
49,2959,1,1266364557
49,220,1,1266304760
49,3332,1,1266204599
49,18837,1,1266192000
49,68,1,1266192494
49,1039,1,1266192737
49,8720,1,1266192000
49,293,1,1266196243
49,303,1,1266213604
49,117,1,1266341069
49,882,1,1266407959
49,10287,1,1266204598
49,714,1,1266200683
49,1818,1,1266198713
49,23769,1,1266192000
49,2004,1,1266192000
49,4575,1,1266392515
49,1858,1,1267132101
49,263,1,1266365103
49,2253,1,1266202460
49,24129,1,1266192000
49,185,1,1266268568
49,1734,1,1266200683
49,543,1,1266374671
49,337,1,1266535277
49,312,1,1266342870
49,5609,1,1267053813
49,1636,1,1266204451
49,645,1,1266205735
49,422,1,1266434257
49,12810,1,1266192000
49,163,1,1266197231
49,1911,1,1266361335
49,170,1,1266216487
49,737,1,1266575612
49,12458,1,1266215953
49,907,1,1266204622
49,313,1,1267574576
49,847,1,1267750951
49,6366,1,1266204448
49,734,1,1266463601
49,809,1,1266198296
49,311,1,1266600471
49,35,1,1266192060
49,104,1,1266280426
49,188,1,1266192000
49,1099,1,1266204594
49,242,1,1266307201
49,15616,1,1266192000
49,2253,1,1266202460
49,229,1,1266575620
49,10,1,1266196385
49,5780,1,1266222173
49,1384,1,1266576157
49,103,1,1267504949
49,1091,1,1266601228
49,7268,1,1266204608
49,433,1,1266204617
49,25107,1,1266192000
49,139,1,1266192031
49,5609,1,1266200660
49,2324,1,1266659563
49,284,1,1266345141
49,63,1,1267421920
49,8459,1,1266192000
49,15,1,1266192025
49,259,1,1266192512
49,4403,1,1266192000
49,1260,1,1266881324
49,15173,1,1266192000
49,650,1,1266579341
49,2185,1,1266205737
49,601,1,1266192000
49,249,1,1266193136
49,28049,1,1266192000
49,120,1,1266228030
49,109,1,1266195424
49,26871,1,1266307199
49,264,1,1266361335
49,1832,1,1266444046
49,1226,1,1266220716
49,1789,1,1266845153
49,1596,1,1266436898
49,1006,1,1266205728
49,173,1,1267139137
49,188,1,1266192000
49,247,1,1266204622
49,28718,1,1266192000
49,463,1,1266213892
49,5936,1,1266205714
49,183,1,1266575612
49,308,1,1266200683
49,28912,1,1266192000
49,535,1,1266296918
49,2821,1,1266192000
49,224,1,1266254885
49,1039,1,1266232143
49,15654,1,1266205731
49,883,1,1266200715
49,176,1,1266239667
49,23389,1,1266192000
49,1519,1,1266576158
49,1734,1,1266200684
49,985,1,1266518562
49,453,1,1266283735
49,1103,1,1266484306
49,734,1,1266463601
49,738,1,1266204607
49,311,1,1266193473
49,1544,1,1267555007
49,159,1,1267817722
49,3252,1,1266200681
49,14565,1,1266192000
49,927,1,1266577009
49,822,1,1266200701
49,24279,1,1266192000
49,2550,1,1266222164
49,203,1,1266645308
49,3450,1,1266213708
49,587,1,1266241156
49,2250,1,1266204447
49,30756,1,1266307199
49,1818,1,1266204452
49,3252,1,1266200681
49,31087,1,1266192000
49,100,1,1266200683
49,206,1,1266876138
49,170,1,1266223943
49,9275,1,1266192000
49,2918,1,1266213554
49,1226,1,1266498539
49,514,1,1266579341
49,2793,1,1266421395
49,313,1,1266192086
49,714,1,1266200683
49,54,1,1266204612
49,31669,1,1266192000
49,139,1,1266361335
49,18995,1,1266192000
49,1911,1,1266201530
49,373,1,1266521786
49,687,1,1266204615
49,409,1,1266205719
49,1194,1,1266447731
49,4,1,1266626947
49,479,1,1266204447
49,30908,1,1266328141
49,770,1,1267752690
49,19,1,1266246221
49,60,1,1266281774
49,271,1,1266193565
49,2649,1,1266215927
49,621,1,1266323589
49,659,1,1266215939
49,22351,1,1266246259
49,1135,1,1266195941
49,22302,1,1266307200
49,10287,1,1266201886
49,35,1,1266204456
49,423,1,1266199874
49,60,1,1266211183
49,182,1,1266294107
49,1257,1,1266205725
49,422,1,1266434257
49,58,1,1266534100
49,323,1,1266424846
49,160,1,1266575612
49,2793,1,1266579344
49,224,1,1266198639
49,172,1,1266226138
49,333,1,1266218637
49,15224,1,1266192000
49,587,1,1266577009
49,737,1,1267550237
49,32189,1,1266192000
49,58,1,1266192002
49,52,1,1266577009
49,267,1,1266324486
49,3305,1,1266577009
49,284,1,1266203497
49,6366,1,1266204614
49,589,1,1266576160
49,2324,1,1266227848
49,185,1,1266579341
49,82,1,1266205731
49,6302,1,1266192000
49,109,1,1266192011
49,2987,1,1267069425
49,15616,1,1266192000
49,303,1,1266205726
49,1105,1,1266485692
49,2833,1,1266204610
49,8963,1,1266192000
49,125,1,1266293547
49,41,1,1266215104
49,263,1,1266200655
49,52,1,1266192029
49,799,1,1266205728
49,7956,1,1267188547
49,2821,1,1266192000
49,3417,1,1266204598
49,965,1,1266448176
49,1063,1,1266212482
49,120,1,1266988277
49,2561,1,1266730416
50,51,1,1266192000
50,1440,1,1266307199
50,2637,1,1266192000
50,2989,1,1266192000
50,3011,1,1266192000
50,3038,1,1266307205
50,3754,1,1267711090
50,1771,1,1267370402
50,4562,1,1266192000
50,62,1,1266192000
50,5222,1,1266838780
50,6414,1,1266307199
50,6053,1,1266307198
50,7220,1,1266192000
50,7454,1,1266307200
50,52,1,1267453842
50,7963,1,1266268836
50,8101,1,1266192000
50,1691,1,1266268703
50,9978,1,1266307198
50,10074,1,1266307199
50,11029,1,1266307198
50,878,1,1266213553
50,5027,1,1266192000
50,11986,1,1266192000
50,3890,1,1266192000
50,7791,1,1266307198
50,10535,1,1267020500
50,456,1,1266192000
50,1496,1,1266307198
50,13602,1,1266192000
50,3641,1,1266213553
50,10,1,1267010181
50,4483,1,1266268672
50,15060,1,1266307199
50,164,1,1266192000
50,8187,1,1266268670
50,16073,1,1266268672
50,7875,1,1266192000
50,17479,1,1266192000
50,17576,1,1266307198
50,11219,1,1266307198
50,10086,1,1266192000
50,6761,1,1266307199
50,7548,1,1266307199
50,63,1,1266307201
50,7220,1,1266192000
50,12297,1,1266192000
50,9090,1,1266213553
50,20403,1,1266307198
50,3954,1,1266268667
50,21004,1,1266192000
50,5009,1,1267432501
50,8202,1,1266278622
50,1771,1,1266307198
50,23079,1,1266192000
50,7791,1,1267894828
50,361,1,1266268605
50,1107,1,1266192000
50,11100,1,1266307198
50,4674,1,1266268672
50,6186,1,1266192000
50,8399,1,1266192000
50,23057,1,1266192000
50,1586,1,1266192000
50,24235,1,1266192000
50,68,1,1267047420
50,7965,1,1266307199
50,15,1,1266263977
50,6705,1,1266268597
50,3890,1,1266192000
50,24838,1,1266192000
50,4407,1,1266307198
50,7490,1,1266192000
50,5009,1,1266307198
50,8751,1,1266192000
50,1496,1,1266920624
50,22802,1,1266268669
50,26815,1,1266307199
50,11331,1,1266192000
50,24195,1,1266588629
50,7761,1,1266268724
50,12140,1,1266268833
50,27883,1,1266307199
50,28018,1,1266192000
50,23512,1,1266192000
50,1524,1,1266194695
50,18383,1,1266307199
50,28653,1,1266192000
50,5847,1,1266192000
50,6084,1,1266192000
50,185,1,1266234416
50,1524,1,1268052274
50,4179,1,1266192000
50,1042,1,1266268672
50,7299,1,1266268763
50,29769,1,1266268668
50,6934,1,1266192000
50,790,1,1266192000
50,77,1,1266244973
50,5707,1,1266192000
50,4085,1,1266307200
50,20251,1,1266307199
50,63,1,1266192983
50,15465,1,1266192000
50,22709,1,1267370408
50,1286,1,1266268669
50,62,1,1266192000
50,13448,1,1266192000
50,5649,1,1266192000
50,12763,1,1266307200
50,17383,1,1266268805
50,125,1,1266244976
50,21893,1,1266268756
50,3355,1,1266278993
50,3833,1,1266307198
50,4139,1,1266307199
50,3319,1,1266192000
50,29422,1,1266192000
50,13458,1,1266307199
50,321,1,1266192000
50,5027,1,1266192000
50,1107,1,1266192000
50,33156,1,1266192000
50,5649,1,1266192000
50,33100,1,1266268720
50,2246,1,1266192000
50,31065,1,1266192000
50,16714,1,1266268725
50,13042,1,1266268534
50,17147,1,1266307198
50,5670,1,1266192000
50,22709,1,1266268668
52,53,1,1266192000
52,29,1,1266644856
52,87,1,1266238856
52,206,1,1266192000
52,297,1,1266192000
52,366,1,1266278403
52,511,1,1266345043
52,542,1,1266192001
52,564,1,1266192000
52,753,1,1266192000
52,798,1,1267413606
52,180,1,1266199271
52,563,1,1266194576
52,1236,1,1266192000
52,1272,1,1266195188
52,1332,1,1266192000
52,1497,1,1266307199
52,1504,1,1266278411
52,249,1,1266192000
52,1600,1,1266192000
52,1640,1,1266268516
52,1672,1,1266307200
52,288,1,1266195022
52,1742,1,1266278606
52,1762,1,1266278405
52,1774,1,1266192000
52,428,1,1266245405
52,1804,1,1267338390
52,1821,1,1266278401
52,1861,1,1266192000
52,805,1,1266192207
52,1892,1,1266192000
52,508,1,1266307198
52,2070,1,1266192000
52,873,1,1266231995
52,2290,1,1266307199
52,2009,1,1266192000
52,2328,1,1266278401
52,2338,1,1266192000
52,2384,1,1266192000
52,2429,1,1266192000
52,2437,1,1266278402
52,2476,1,1266192000
52,685,1,1266192000
52,330,1,1266192000
52,2489,1,1266192000
52,1552,1,1266279393
52,2512,1,1266192000
52,2545,1,1266192000
52,2588,1,1266278408
52,2645,1,1266278404
52,47,1,1266192000
52,1260,1,1266194642
52,2888,1,1266206722
52,580,1,1266192000
52,2988,1,1266192000
52,2124,1,1266257332
52,2992,1,1266278401
52,2128,1,1266192164
52,3183,1,1266192000
52,657,1,1266192000
52,1938,1,1266197773
52,3245,1,1266192000
52,269,1,1266278400
52,3309,1,1266192000
52,3329,1,1266192000
52,476,1,1266195347
52,986,1,1266192000
52,3496,1,1266753314
52,3528,1,1266192000
52,3406,1,1266192000
52,445,1,1266192000
52,3623,1,1266194551
52,326,1,1266199214
52,3704,1,1266195341
52,215,1,1266192000
52,3812,1,1266192000
52,3837,1,1266307199
52,639,1,1266192000
52,1325,1,1267592580
52,4023,1,1266192000
52,435,1,1266197498
52,1163,1,1266192000
52,4038,1,1266278401
52,4043,1,1266307199
52,4200,1,1266192000
52,413,1,1266278403
52,4286,1,1266268511
52,65,1,1266298724
52,4318,1,1266192000
52,233,1,1266192000
52,550,1,1266278403
52,4413,1,1266192000
52,4438,1,1266192000
52,221,1,1266192000
52,2969,1,1266192007
52,4676,1,1266199476
52,2899,1,1266192000
52,191,1,1266192000
52,4794,1,1266194573
52,899,1,1266268669
52,315,1,1266213640
52,2401,1,1266192000
52,2126,1,1266192000
52,4882,1,1266192000
52,4900,1,1266192000
52,4906,1,1266307199
52,224,1,1266192000
52,723,1,1266192000
52,5088,1,1266192000
52,5091,1,1266194698
52,5116,1,1266192000
52,5144,1,1266278403
52,3197,1,1267223098
52,5247,1,1266246318
52,907,1,1266201904
52,5309,1,1266192000
52,3181,1,1266238895
52,5333,1,1266192000
52,3027,1,1266192000
52,5399,1,1267180461
52,399,1,1266225394
52,5479,1,1266192000
52,137,1,1266192000
52,2224,1,1266250559
52,342,1,1266192000
52,1906,1,1266619515
52,5640,1,1266193990
52,932,1,1266192000
52,874,1,1267534162
52,3061,1,1266192000
52,5766,1,1266192000
52,5802,1,1266192000
52,5835,1,1266192000
52,1910,1,1266192000
52,5859,1,1266246180
52,5860,1,1266307199
52,5886,1,1266192000
52,154,1,1266192000
52,1065,1,1266192000
52,6084,1,1266192000
52,6237,1,1266192000
52,984,1,1266194623
52,6306,1,1266192000
52,6370,1,1266192000
52,6392,1,1267173560
52,445,1,1266278400
52,6416,1,1266192000
52,6421,1,1266307198
52,6453,1,1266192000
52,2273,1,1266192000
52,5036,1,1266307198
52,6486,1,1266274228
52,4324,1,1266192000
52,6560,1,1266344267
52,6572,1,1266192000
52,6624,1,1266307199
52,6647,1,1266192000
52,6654,1,1266192000
52,2380,1,1266192000
52,6699,1,1266192000
52,6719,1,1266192000
52,6739,1,1266192000
52,6773,1,1266194627
52,2619,1,1266192000
52,1446,1,1266192000
52,4277,1,1266192000
52,6965,1,1266278402
52,252,1,1266192000
52,476,1,1266192000
52,2079,1,1266192000
52,7032,1,1266192000
52,7041,1,1266192000
52,2324,1,1266194647
52,5118,1,1266241415
52,1848,1,1266192000
52,7103,1,1266192000
52,534,1,1266194703
52,7161,1,1266192000
52,7167,1,1266192000
52,1634,1,1266193440
52,7203,1,1266192000
52,7226,1,1266307198
52,1468,1,1266235808
52,2566,1,1266192000
52,7328,1,1266246178
52,4454,1,1266194549
52,259,1,1266192000
52,1113,1,1266194563
52,4959,1,1266192000
52,7503,1,1266192000
52,498,1,1267089434
52,7521,1,1266192000
52,7526,1,1266192000
52,7568,1,1266278407
52,5346,1,1266307198
52,1760,1,1266218743
52,312,1,1266192000
52,2927,1,1266192000
52,2622,1,1267452705
52,78,1,1266192000
52,1491,1,1266192000
52,7664,1,1266271913
52,7721,1,1266192000
52,1363,1,1266324511
52,7747,1,1266194656
52,7296,1,1266192000
52,2841,1,1266192000
52,7769,1,1266192000
52,7372,1,1266192000
52,7822,1,1266307199
52,2478,1,1266278402
52,264,1,1266194704
52,664,1,1266192000
52,219,1,1266192000
52,7890,1,1266192000
52,7906,1,1266192000
52,3368,1,1266397369
52,7977,1,1266197723
52,8011,1,1266192000
52,8098,1,1266213656
52,8100,1,1266192000
52,443,1,1266192000
52,8118,1,1266278406
52,8146,1,1266192000
52,1163,1,1266200987
52,2538,1,1266192000
52,8370,1,1266192000
52,8377,1,1266192000
52,357,1,1266270394
52,8403,1,1266192000
52,347,1,1266246246
52,390,1,1266215667
52,4930,1,1266192000
52,5395,1,1266278411
52,8549,1,1266192000
52,2899,1,1266256808
52,7383,1,1266192000
52,2453,1,1266192000
52,5039,1,1266278400
52,1536,1,1266192000
52,8658,1,1266278594
52,3060,1,1266278401
52,8699,1,1266192000
52,538,1,1266192000
52,5042,1,1266199476
52,8755,1,1266192000
52,7326,1,1266192000
52,324,1,1266278403
52,465,1,1266192000
52,439,1,1266236667
52,2102,1,1266278401
52,5307,1,1266278409
52,74,1,1266406852
52,1214,1,1266192000
52,9005,1,1266192000
52,192,1,1267521868
52,6305,1,1266192000
52,2588,1,1266192000
52,9068,1,1266268516
52,3989,1,1266520538
52,9125,1,1266192000
52,9154,1,1266192000
52,1610,1,1266194647
52,475,1,1266932551
52,4456,1,1266192000
52,9330,1,1266307199
52,3181,1,1266238884
52,2185,1,1266278401
52,39,1,1266192000
52,9547,1,1266307198
52,895,1,1266192000
52,68,1,1266192000
52,78,1,1266202975
52,1970,1,1266194704
52,648,1,1266192932
52,6022,1,1266192000
52,9762,1,1266278400
52,9780,1,1266192000
52,5860,1,1266278408
52,2629,1,1266192000
52,1776,1,1266192000
52,3839,1,1266227011
52,3640,1,1266192000
52,9841,1,1266192000
52,4409,1,1266192000
52,1545,1,1266266554
52,8723,1,1266192000
52,9904,1,1266192000
52,217,1,1266192000
52,9988,1,1266307200
52,3488,1,1266278407
52,791,1,1266192000
52,3309,1,1266192000
52,10124,1,1266192000
52,10173,1,1266278401
52,451,1,1266192114
52,10199,1,1267014690
52,10256,1,1266192000
52,2565,1,1266192000
52,323,1,1266278401
52,5864,1,1266192000
52,4200,1,1266278401
52,10360,1,1266192000
52,1913,1,1267246988
52,1363,1,1266225518
52,10457,1,1266192000
52,8620,1,1266307198
52,10491,1,1266192000
52,10539,1,1266192000
52,1381,1,1266192000
52,5936,1,1266192000
52,4515,1,1266192000
52,10655,1,1266192000
52,3241,1,1266278401
52,2823,1,1266194592
52,9363,1,1266192000
52,10783,1,1266192000
52,10786,1,1266192000
52,10822,1,1266278404
52,43,1,1266192000
52,794,1,1266192000
52,1103,1,1266192669
52,5263,1,1266307199
52,4454,1,1266192000
52,2818,1,1266192000
52,11034,1,1266192000
52,11039,1,1266307199
52,509,1,1266192000
52,4137,1,1266607912
52,11135,1,1266246180
52,4993,1,1267554735
52,11191,1,1266192000
52,11192,1,1266192000
52,523,1,1266192000
52,326,1,1266192000
52,11255,1,1266278406
52,63,1,1266192000
52,503,1,1266262332
52,311,1,1266192000
52,11332,1,1266192000
52,10309,1,1266307200
52,128,1,1266194647
52,2313,1,1266192000
52,9934,1,1266192000
52,1500,1,1266206647
52,11414,1,1266192000
52,11437,1,1266192000
52,5966,1,1266266101
52,6210,1,1266192000
52,465,1,1266278400
52,4021,1,1266192000
52,11662,1,1266192000
52,11671,1,1266246250
52,906,1,1266192000
52,2551,1,1266278412
52,965,1,1266194674
52,11739,1,1266278401
52,4121,1,1266307199
52,1776,1,1266192000
52,224,1,1266192000
52,659,1,1266307198
52,11780,1,1266192000
52,9909,1,1266246315
52,390,1,1266213618
52,553,1,1266192000
52,11848,1,1266192000
52,3970,1,1266192000
52,877,1,1266192000
52,23,1,1266192000
52,3822,1,1266192000
52,10767,1,1268149586
52,5395,1,1266192000
52,2543,1,1266192000
52,8196,1,1266278412
52,12057,1,1266307199
52,4128,1,1266278403
52,354,1,1266278403
52,640,1,1266213659
52,12133,1,1266246308
52,2380,1,1266194647
52,795,1,1266219581
52,625,1,1266367139
52,12222,1,1266268543
52,54,1,1266193817
52,12350,1,1266192000
52,443,1,1266222996
52,244,1,1266278403
52,2664,1,1266278403
52,3726,1,1266192000
52,71,1,1266278408
52,1446,1,1266367138
52,139,1,1266192000
52,325,1,1266192000
52,2954,1,1266213647
52,7722,1,1266278408
52,12559,1,1266192000
52,12558,1,1266192000
52,12639,1,1266194580
52,5936,1,1266192000
52,2517,1,1266192000
52,831,1,1267795807
52,1826,1,1266268517
52,12828,1,1266207828
52,7470,1,1266192000
52,883,1,1266200756
52,12863,1,1266192000
52,12865,1,1266246178
52,231,1,1266192008
52,7722,1,1266192000
52,12907,1,1267036396
52,12913,1,1266278408
52,1369,1,1266278407
52,12920,1,1266192000
52,718,1,1266278405
52,5099,1,1266192000
52,324,1,1266192000
52,308,1,1266192000
52,170,1,1266194649
52,3003,1,1266192000
52,4001,1,1266245640
52,283,1,1266192000
52,542,1,1266192013
52,10542,1,1266192000
52,1312,1,1266194576
52,13204,1,1266307199
52,793,1,1266307201
52,8550,1,1266194642
52,13283,1,1266194645
52,109,1,1266192000
52,13292,1,1266192000
52,13297,1,1267683860
52,2198,1,1266192000
52,13332,1,1266278408
52,12222,1,1266192000
52,4473,1,1268105620
52,2324,1,1266192000
52,2079,1,1266192000
52,13399,1,1266192000
52,4779,1,1266782327
52,3019,1,1266278893
52,87,1,1266192000
52,333,1,1266197809
52,4615,1,1266192000
52,13466,1,1266192000
52,524,1,1266192000
52,13530,1,1266192000
52,13537,1,1266192000
52,13565,1,1266192000
52,6070,1,1266192000
52,12384,1,1266192000
52,9205,1,1266192002
52,13712,1,1266192000
52,13713,1,1266192000
52,4967,1,1266278403
52,580,1,1266192000
52,13787,1,1266192000
52,6824,1,1266192000
52,5,1,1266199202
52,3839,1,1266295612
52,723,1,1266278404
52,411,1,1266192983
52,12828,1,1266278407
52,1858,1,1266213655
52,13921,1,1266192000
52,2888,1,1266670217
52,13926,1,1266192000
52,13940,1,1266278400
52,3900,1,1266192000
52,2988,1,1266192000
52,1491,1,1266204108
52,6237,1,1267267567
52,5973,1,1266207828
52,269,1,1266192000
52,6380,1,1267639694
52,176,1,1266192000
52,1884,1,1266278401
52,49,1,1266213553
52,6300,1,1266268567
52,6522,1,1266192000
52,263,1,1266195323
52,13787,1,1266192000
52,440,1,1266192000
52,14169,1,1266192000
52,14172,1,1266266102
52,2987,1,1266213634
52,14215,1,1266192000
52,14236,1,1266192000
52,288,1,1266192035
52,4882,1,1266228805
52,9374,1,1266192000
52,2613,1,1266192000
52,6883,1,1266192000
52,4255,1,1266192000
52,1197,1,1266192000
52,14394,1,1266192000
52,14397,1,1266192000
52,4009,1,1266192000
52,12269,1,1266267733
52,4250,1,1266272409
52,14468,1,1266278407
52,14481,1,1266192000
52,139,1,1266192031
52,4473,1,1266278405
52,1600,1,1266361282
52,1821,1,1266859491
52,1554,1,1266213647
52,734,1,1266278404
52,14563,1,1266278409
52,630,1,1266192000
52,155,1,1266205336
52,14635,1,1266192000
52,14636,1,1266192000
52,14637,1,1266278410
52,6358,1,1266545395
52,60,1,1266192000
52,14679,1,1266192000
52,831,1,1266307198
52,1765,1,1266278401
52,14738,1,1266192000
52,39,1,1266192000
52,14822,1,1266307198
52,217,1,1266192000
52,399,1,1266192000
52,2646,1,1267531948
52,14865,1,1266307199
52,3309,1,1266202568
52,4409,1,1267163076
52,14914,1,1266192000
52,2957,1,1266192000
52,14925,1,1266194642
52,10975,1,1266192000
52,593,1,1266193774
52,4460,1,1266479999
52,10713,1,1266192000
52,14994,1,1266192000
52,15011,1,1266192000
52,15014,1,1266192000
52,737,1,1266192000
52,4059,1,1266192000
52,4634,1,1266194645
52,15085,1,1266192000
52,15088,1,1266268511
52,616,1,1266199214
52,2596,1,1266192000
52,15179,1,1266192000
52,12992,1,1266192000
52,528,1,1266194548
52,3061,1,1266192000
52,1002,1,1266192000
52,15229,1,1266192000
52,6358,1,1266192000
52,2128,1,1266192000
52,7568,1,1266246178
52,3048,1,1266207941
52,2099,1,1266192000
52,8563,1,1266206729
52,15341,1,1266192000
52,798,1,1266253421
52,13170,1,1266200557
52,2316,1,1266307199
52,5864,1,1266278400
52,8456,1,1266246318
52,8185,1,1266192000
52,10159,1,1266278400
52,511,1,1266345065
52,1142,1,1266192000
52,2328,1,1266753311
52,4970,1,1266192000
52,15502,1,1266192000
52,15506,1,1266278403
52,2273,1,1266192000
52,10159,1,1266192000
52,1667,1,1266192000
52,3262,1,1266192461
52,62,1,1266316013
52,8508,1,1266192000
52,614,1,1266192000
52,354,1,1267267630
52,719,1,1266192736
52,15678,1,1266278406
52,357,1,1266270471
52,503,1,1266262516
52,7725,1,1266192000
52,1480,1,1266278404
52,15781,1,1266192000
52,6569,1,1266192000
52,3512,1,1266192000
52,15872,1,1266192000
52,11343,1,1266192000
52,4229,1,1266196709
52,12416,1,1266278400
52,13799,1,1266307203
52,2697,1,1266278401
52,5087,1,1266192000
52,1634,1,1266384916
52,9175,1,1266246190
52,1500,1,1266213648
52,16024,1,1266192000
52,546,1,1266192000
52,16086,1,1266192000
52,543,1,1266192000
52,15773,1,1266219567
52,16130,1,1266192000
52,10599,1,1266192000
52,13438,1,1266192000
52,458,1,1266192000
52,2324,1,1266192000
52,12838,1,1266192000
52,16229,1,1266192000
52,2796,1,1266192000
52,4695,1,1266192000
52,16303,1,1266194651
52,1760,1,1266213619
52,16350,1,1266192000
52,16408,1,1266192000
52,10542,1,1266194661
52,2992,1,1266216637
52,7345,1,1266307201
52,177,1,1266192000
52,16485,1,1266192000
52,16486,1,1266192000
52,6269,1,1266192000
52,4967,1,1266268606
52,16586,1,1266192000
